



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    24  | 1.027e+02  | 1.716e+04  |     0.80000  |     0.32462  | +0.015630  | [363.998 363.988 363.794 -41.570 373.625 293.513 360.719 345.719 332.029 346.277 310.674 390.765 247.779 364.315 381.076 -59.540 -59.567 -66.731   6.128 -61.784 -73.044 -58.682 -78.614 -77.928 -77.457 -74.403 -66.121 -65.172 -64.745 -90.474]  | 
    25  | 9.901e+01  | 1.604e+04  |     0.80000  |     0.32410  | +0.000000  | [363.434 363.424 363.140 -41.557 373.046 292.726 360.161 344.899 331.205 345.474 309.879 390.150 247.070 363.686 380.108 -62.034 -62.060 -69.514   6.332 -64.380 -75.970 -61.141 -81.827 -81.106 -80.616 -77.418 -68.912 -67.696 -67.451 -94.221]  | 
    26  | 9.544e+01  | 1.497e+04  |     0.80000  |     0.32324  | +0.000000  | [362.847 362.837 362.460 -41.547 372.442 291.909 359.581 344.047 330.350 344.640 309.054 389.509 246.333 363.031 379.103 -64.474 -64.500 -72.237   6.534 -66.921 -78.831 -63.548 -84.970 -84.213 -83.705 -80.366 -71.643 -70.162 -70.098 -97.885]  | 
    27  | 9.195e+01  | 1.397e+04  |     0.80000  |     0.32215  | +0.000000  | [362.241 362.231 361.758 -41.541 371.818 291.067 358.981 343.169 329.468 343.780 308.204 388.847 245.576 362.355 378.067 -66.862 -66.888 -74.901   6.735 -69.407 -81.628 -65.902 -88.044 -87.252 -86.726 -83.248 -74.316 -72.573 -72.688 -101.469]  | 
    28  | 8.855e+01  | 1.302e+04  |     0.80000  |     0.32089  | +0.015620  | [361.619 361.609 361.039 -41.536 371.178 290.206 358.366 342.270 328.565 342.900 307.334 388.168 244.802 361.662 377.006 -69.197 -69.223 -77.506   6.933 -71.840 -84.361 -68.206 -91.049 -90.223 -89.680 -86.066 -76.931 -74.929 -75.221 -104.972]  | 
    29  | 8.523e+01  | 1.212e+04  |     0.80000  |     0.31950  | +0.000000  | [360.985 360.974 360.304 -41.533 370.524 289.329 357.738 341.353 327.645 342.002 306.447 387.474 244.013 360.955 375.924 -71.482 -71.508 -80.054   7.129 -74.219 -87.033 -70.459 -93.986 -93.127 -92.568 -88.819 -79.490 -77.231 -77.699 -108.396]  | 
    30  | 8.199e+01  | 1.128e+04  |     0.80000  |     0.31801  | +0.000000  | [360.339 360.328 359.557 -41.531 369.859 288.438 357.099 340.421 326.709 341.089 305.546 386.768 243.213 360.235 374.825 -73.717 -73.742 -82.545   7.322 -76.546 -89.642 -72.663 -96.857 -95.964 -95.390 -91.510 -81.992 -79.478 -80.122 -111.742]  | 
    31  | 7.883e+01  | 1.048e+04  |     0.80000  |     0.31644  | +0.000000  | [359.683 359.672 358.799 -41.530 369.184 287.535 356.450 339.476 325.761 340.164 304.632 386.052 242.403 359.505 373.711 -75.901 -75.927 -84.980   7.513 -78.821 -92.191 -74.817 -99.661 -98.736 -98.147 -94.138 -84.438 -81.673 -82.490 -115.011]  | 
    32  | 7.574e+01  | 9.728e+03  |     0.80000  |     0.31480  | +0.015616  | [359.020 359.009 358.032 -41.529 368.501 286.623 355.794 338.521 324.803 339.228 303.710 385.327 241.585 358.766 372.584 -78.036 -78.061 -87.359   7.702 -81.044 -94.680 -76.922 -102.401 -101.443 -100.840 -96.704 -86.829 -83.816 -84.804 -118.204]  | 
    33  | 7.274e+01  | 9.020e+03  |     0.80000  |     0.31310  | +0.000000  | [358.350 358.339 357.257 -41.529 367.811 285.703 355.131 337.557 323.836 338.284 302.778 384.594 240.760 358.020 371.447 -80.121 -80.147 -89.683   7.888 -83.217 -97.109 -78.979 -105.075 -104.085 -103.469 -99.209 -89.165 -85.907 -87.064 -121.320]  | 
    34  | 6.982e+01  | 8.354e+03  |     0.80000  |     0.31135  | +0.000000  | [357.675 357.663 356.477 -41.530 367.115 284.776 354.463 336.585 322.862 337.334 301.841 383.855 239.931 357.268 370.302 -82.158 -82.184 -91.953   8.071 -85.339 -99.479 -80.987 -107.685 -106.664 -106.036 -101.653 -91.448 -87.946 -89.272 -124.362]  | 
    35  | 6.697e+01  | 7.729e+03  |     0.80000  |     0.30955  | +0.000000  | [356.995 356.984 355.692 -41.530 366.415 283.846 353.791 335.609 321.883 336.378 300.899 383.112 239.098 356.511 369.151 -84.148 -84.173 -94.168   8.252 -87.411 -101.791 -82.949 -110.232 -109.180 -108.540 -104.038 -93.677 -89.935 -91.427 -127.329]  | 
    36  | 6.420e+01  | 7.141e+03  |     0.80000  |     0.30771  | +0.000000  | [356.313 356.301 354.903 -41.532 365.712 282.912 353.116 334.629 320.900 335.418 299.953 382.365 238.262 355.751 367.995 -86.089 -86.115 -96.330   8.430 -89.433 -104.045 -84.863 -112.717 -111.634 -110.983 -106.364 -95.852 -91.873 -93.530 -130.224]  | 
    37  | 6.150e+01  | 6.590e+03  |     0.80000  |     0.30585  | +0.000000  | [355.628 355.616 354.112 -41.533 365.006 281.976 352.439 333.647 319.915 334.457 299.006 381.616 237.426 354.989 366.837 -87.984 -88.009 -98.439   8.606 -91.407 -106.242 -86.731 -115.139 -114.027 -113.365 -108.631 -97.976 -93.763 -95.582 -133.045]  | 
    38  | 5.888e+01  | 6.074e+03  |     0.80000  |     0.30395  | +0.000000  | [354.943 354.931 353.321 -41.535 364.300 281.041 351.761 332.664 318.930 333.494 298.058 380.866 236.589 354.227 365.678 -89.831 -89.857 -100.496   8.779 -93.332 -108.383 -88.553 -117.501 -116.359 -115.687 -110.840 -100.047 -95.603 -97.583 -135.796]  | 
    39  | 5.633e+01  | 5.591e+03  |     0.80000  |     0.30203  | +0.000000  | [354.257 354.245 352.529 -41.537 363.593 280.106 351.083 331.682 317.945 332.533 297.111 380.115 235.754 353.464 364.520 -91.633 -91.659 -102.501   8.949 -95.210 -110.469 -90.330 -119.801 -118.631 -117.949 -112.993 -102.067 -97.395 -99.534 -138.475]  | 
    40  | 5.386e+01  | 5.139e+03  |     0.80000  |     0.30009  | +0.000000  | [353.573 353.561 351.739 -41.538 362.888 279.173 350.406 330.701 316.962 331.573 296.166 379.366 234.921 352.702 363.364 -93.390 -93.415 -104.455   9.117 -97.040 -112.499 -92.062 -122.042 -120.844 -120.153 -115.089 -104.036 -99.140 -101.435 -141.085]  | 
    41  | 5.146e+01  | 4.717e+03  |     0.80000  |     0.29814  | +0.000000  | [352.890 352.878 350.951 -41.541 362.184 278.244 349.730 329.724 315.983 330.616 295.224 378.619 234.091 351.943 362.212 -95.101 -95.126 -106.358   9.282 -98.823 -114.476 -93.749 -124.225 -122.998 -122.299 -117.130 -105.955 -100.838 -103.288 -143.627]  | 
    42  | 4.912e+01  | 4.323e+03  |     0.80000  |     0.29618  | +0.000000  | [352.210 352.198 350.166 -41.543 361.484 277.319 349.058 328.752 315.008 329.664 294.287 377.874 233.266 351.187 361.065 -96.768 -96.793 -108.212   9.444 -100.561 -116.400 -95.392 -126.349 -125.095 -124.388 -119.115 -107.825 -102.490 -105.092 -146.100]  | 
